Program,Year,Commodity,Data Item,Domain,Domain Category,Value
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,8
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CLEMATIS, NON-CLIMBING, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,37
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"54,329"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"20,531"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,15
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,366"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"1,509"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,23
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"47,963"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"19,022"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,27
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,239"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"4,628"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,12
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,011"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,922
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,16
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,228"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"3,706"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"38,090"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"15,903"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,355"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,587
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"35,735"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COLUMBINE, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"15,316"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,56
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"197,319"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"44,137"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,35
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"145,510"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"25,460"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, GE 2 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, GE 2 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,26
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,41
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"36,612"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"5,969"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,27
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"26,660"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"3,546"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,16
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,15
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"160,707"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"38,168"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,8
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"118,850"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"21,914"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,10
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,857"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, CORAL BELLS (HEUCHERA), WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"16,254"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,57
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"61,063"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"14,132"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,33
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"39,383"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"7,526"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, GE 2 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,29
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,44
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,225"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"8,299"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,27
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, GE 2 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,21
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, RETAIL, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"4,341"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,15
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,838"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"5,833"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,8
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, LT 1 GALLON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,8
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, COREOPSIS, WHOLESALE, POTS, LT 1 GALLON - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED, (D)
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,73
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"342,609"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"56,705"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS, 1 TO 1.9 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,53
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"266,080"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS, 1 TO 1.9 GALLONS - SALES, MEASURED IN POTS",TOTAL,NOT SPECIFIED,"44,823"
CENSUS,2009,"BEDDING PLANTS, HERBACEOUS PERENNIAL","BEDDING PLANTS, HERBACEOUS PERENNIAL, DAYLILY, POTS, GE 2 GALLONS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2
